packet_count,byte_count,duration_sec,byte_rate,label
2,140,17,8.235294117647058,1
127,13506,17,794.4705882352941,1
21,1260,17,74.11764705882354,1
3,238,17,14.0,1
2,140,17,8.235294117647058,1
3,238,17,14.0,1
2,140,17,8.235294117647058,1
3,238,17,14.0,1
2,140,17,8.235294117647058,1
3,238,17,14.0,1
2,140,17,8.235294117647058,1
127,13514,17,794.9411764705883,1
41,2460,17,144.7058823529412,1
3,238,17,14.0,1
2,140,17,8.235294117647058,1
3,238,17,14.0,1
2,140,17,8.235294117647058,1
3,238,17,14.0,1
2,140,17,8.235294117647058,1
3,238,17,14.0,1
2,140,17,8.235294117647058,1
3,238,17,14.0,1
2,140,17,8.235294117647058,1
3,238,17,14.0,1
2,140,17,8.235294117647058,1
3,238,17,14.0,1
2,140,17,8.235294117647058,1
134,14020,17,824.7058823529412,1
40,2400,17,141.1764705882353,1
3,238,17,14.0,1
2,140,17,8.235294117647058,1
1998956,83956264,17,4938603.764705882,1
24,1680,17,98.82352941176471,1
3,238,17,14.0,1
2,140,17,8.235294117647058,1
3,238,17,14.0,1
2,140,17,8.235294117647058,1
3,238,17,14.0,1
2,140,17,8.235294117647058,1
3,238,17,14.0,1
2,140,17,8.235294117647058,1
3,238,17,14.0,1
2,140,17,8.235294117647058,1
134,13990,17,822.9411764705883,1
40,2400,17,141.1764705882353,1
1998955,83956222,17,4938601.294117647,1
24,1680,17,98.82352941176471,1
3,238,17,14.0,1
2,140,17,8.235294117647058,1
3,238,17,14.0,1
2,140,17,8.235294117647058,1
3,238,17,14.0,1
2,140,17,8.235294117647058,1
3,238,17,14.0,1
2,140,17,8.235294117647058,1
3,238,17,14.0,1
2,140,17,8.235294117647058,1
3,238,17,14.0,1
2,140,17,8.235294117647058,1
3,238,17,14.0,1
2,140,17,8.235294117647058,1
136,14160,17,832.9411764705883,1
23,1380,19,72.63157894736842,1
3,238,19,12.526315789473685,1
2,140,19,7.368421052631579,1
2254780,94700872,19,4984256.421052632,1
26,1820,19,95.78947368421052,1
3,238,19,12.526315789473685,1
2,140,19,7.368421052631579,1
3,238,19,12.526315789473685,1
2,140,19,7.368421052631579,1
127,13506,19,710.8421052631579,1
45,2700,19,142.10526315789474,1
3,238,19,12.526315789473685,1
2,140,19,7.368421052631579,1
3,238,19,12.526315789473685,1
2,140,19,7.368421052631579,1
3,238,19,12.526315789473685,1
2,140,19,7.368421052631579,1
3,238,19,12.526315789473685,1
2,140,19,7.368421052631579,1
3,238,19,12.526315789473685,1
2,140,19,7.368421052631579,1
3,238,19,12.526315789473685,1
2,140,19,7.368421052631579,1
3,238,19,12.526315789473685,1
2,140,19,7.368421052631579,1
134,14020,19,737.8947368421053,1
23,1380,19,72.63157894736842,1
3,238,19,12.526315789473685,1
2,140,19,7.368421052631579,1
3,238,19,12.526315789473685,1
2,140,19,7.368421052631579,1
3,238,19,12.526315789473685,1
2,140,19,7.368421052631579,1
3,238,19,12.526315789473685,1
2,140,19,7.368421052631579,1
127,13514,19,711.2631578947369,1
44,2640,19,138.94736842105263,1
2254782,94700956,19,4984260.842105263,1
26,1820,19,95.78947368421052,1
3,238,19,12.526315789473685,1
2,140,19,7.368421052631579,1
3,238,19,12.526315789473685,1
2,140,19,7.368421052631579,1
3,238,19,12.526315789473685,1
2,140,19,7.368421052631579,1
3,238,19,12.526315789473685,1
2,140,19,7.368421052631579,1
3,238,19,12.526315789473685,1
2,140,19,7.368421052631579,1
3,238,19,12.526315789473685,1
2,140,19,7.368421052631579,1
3,238,19,12.526315789473685,1
2,140,19,7.368421052631579,1
136,14160,19,745.2631578947369,1
44,2640,19,138.94736842105263,1
3,238,19,12.526315789473685,1
2,140,19,7.368421052631579,1
2254782,94700956,19,4984260.842105263,1
26,1820,19,95.78947368421052,1
3,238,19,12.526315789473685,1
2,140,19,7.368421052631579,1
3,238,19,12.526315789473685,1
2,140,19,7.368421052631579,1
3,238,19,12.526315789473685,1
2,140,19,7.368421052631579,1
3,238,19,12.526315789473685,1
2,140,19,7.368421052631579,1
3,238,19,12.526315789473685,1
2,140,19,7.368421052631579,1
134,13990,19,736.3157894736842,1
25,1500,21,71.42857142857143,1
3,238,21,11.333333333333334,1
2,140,21,6.666666666666667,1
2501247,105052486,21,5002499.333333333,1
28,1960,21,93.33333333333333,1
3,238,21,11.333333333333334,1
2,140,21,6.666666666666667,1
3,238,21,11.333333333333334,1
2,140,21,6.666666666666667,1
127,13506,21,643.1428571428571,1
48,2880,21,137.14285714285714,1
2501249,105052570,21,5002503.333333333,1
28,1960,21,93.33333333333333,1
3,238,21,11.333333333333334,1
2,140,21,6.666666666666667,1
3,238,21,11.333333333333334,1
2,140,21,6.666666666666667,1
3,238,21,11.333333333333334,1
2,140,21,6.666666666666667,1
3,238,21,11.333333333333334,1
2,140,21,6.666666666666667,1
3,238,21,11.333333333333334,1
2,140,21,6.666666666666667,1
3,238,21,11.333333333333334,1
2,140,21,6.666666666666667,1
3,238,21,11.333333333333334,1
2,140,21,6.666666666666667,1
136,14160,21,674.2857142857143,1
25,1500,21,71.42857142857143,1
3,238,21,11.333333333333334,1
2,140,21,6.666666666666667,1
3,238,21,11.333333333333334,1
2,140,21,6.666666666666667,1
3,238,21,11.333333333333334,1
2,140,21,6.666666666666667,1
3,238,21,11.333333333333334,1
2,140,21,6.666666666666667,1
127,13514,21,643.5238095238095,1
49,2940,21,140.0,1
3,238,21,11.333333333333334,1
2,140,21,6.666666666666667,1
2501249,105052570,21,5002503.333333333,1
28,1960,21,93.33333333333333,1
3,238,21,11.333333333333334,1
2,140,21,6.666666666666667,1
3,238,21,11.333333333333334,1
2,140,21,6.666666666666667,1
3,238,21,11.333333333333334,1
2,140,21,6.666666666666667,1
3,238,21,11.333333333333334,1
2,140,21,6.666666666666667,1
3,238,21,11.333333333333334,1
2,140,21,6.666666666666667,1
134,13990,21,666.1904761904761,1
50,3000,21,142.85714285714286,1
3,238,21,11.333333333333334,1
2,140,21,6.666666666666667,1
3,238,21,11.333333333333334,1
2,140,21,6.666666666666667,1
3,238,21,11.333333333333334,1
2,140,21,6.666666666666667,1
3,238,21,11.333333333333334,1
2,140,21,6.666666666666667,1
3,238,21,11.333333333333334,1
2,140,21,6.666666666666667,1
3,238,21,11.333333333333334,1
2,140,21,6.666666666666667,1
3,238,21,11.333333333333334,1
2,140,21,6.666666666666667,1
134,14020,21,667.6190476190476,1
54,3240,23,140.8695652173913,1
3,238,23,10.347826086956522,1
2,140,23,6.086956521739131,1
3,238,23,10.347826086956522,1
2,140,23,6.086956521739131,1
3,238,23,10.347826086956522,1
2,140,23,6.086956521739131,1
3,238,23,10.347826086956522,1
2,140,23,6.086956521739131,1
3,238,23,10.347826086956522,1
2,140,23,6.086956521739131,1
3,238,23,10.347826086956522,1
2,140,23,6.086956521739131,1
3,238,23,10.347826086956522,1
2,140,23,6.086956521739131,1
134,14020,23,609.5652173913044,1
27,1620,23,70.43478260869566,1
3,238,23,10.347826086956522,1
2,140,23,6.086956521739131,1
2735811,114904174,23,4995833.652173913,1
30,2100,23,91.30434782608695,1
3,238,23,10.347826086956522,1
2,140,23,6.086956521739131,1
3,238,23,10.347826086956522,1
2,140,23,6.086956521739131,1
127,13506,23,587.2173913043479,1
27,1620,23,70.43478260869566,1
3,238,23,10.347826086956522,1
2,140,23,6.086956521739131,1
3,238,23,10.347826086956522,1
2,140,23,6.086956521739131,1
3,238,23,10.347826086956522,1
2,140,23,6.086956521739131,1
3,238,23,10.347826086956522,1
2,140,23,6.086956521739131,1
127,13514,23,587.5652173913044,1
53,3180,23,138.2608695652174,1
2735813,114904258,23,4995837.304347826,1
30,2100,23,91.30434782608695,1
3,238,23,10.347826086956522,1
2,140,23,6.086956521739131,1
3,238,23,10.347826086956522,1
2,140,23,6.086956521739131,1
3,238,23,10.347826086956522,1
2,140,23,6.086956521739131,1
3,238,23,10.347826086956522,1
2,140,23,6.086956521739131,1
3,238,23,10.347826086956522,1
2,140,23,6.086956521739131,1
3,238,23,10.347826086956522,1
2,140,23,6.086956521739131,1
3,238,23,10.347826086956522,1
2,140,23,6.086956521739131,1
136,14160,23,615.6521739130435,1
53,3180,23,138.2608695652174,1
3,238,23,10.347826086956522,1
2,140,23,6.086956521739131,1
2735813,114904258,23,4995837.304347826,1
30,2100,23,91.30434782608695,1
3,238,23,10.347826086956522,1
2,140,23,6.086956521739131,1
3,238,23,10.347826086956522,1
2,140,23,6.086956521739131,1
3,238,23,10.347826086956522,1
2,140,23,6.086956521739131,1
3,238,23,10.347826086956522,1
2,140,23,6.086956521739131,1
3,238,23,10.347826086956522,1
2,140,23,6.086956521739131,1
134,13990,23,608.2608695652174,1
30,1800,25,72.0,1
3,238,25,9.52,1
2,140,25,5.6,1
2987105,125458522,25,5018340.88,1
32,2240,25,89.6,1
3,238,25,9.52,1
2,140,25,5.6,1
3,238,25,9.52,1
2,140,25,5.6,1
127,13506,25,540.24,1
58,3480,25,139.2,1
3,238,25,9.52,1
2,140,25,5.6,1
3,238,25,9.52,1
2,140,25,5.6,1
3,238,25,9.52,1
2,140,25,5.6,1
3,238,25,9.52,1
2,140,25,5.6,1
3,238,25,9.52,1
2,140,25,5.6,1
3,238,25,9.52,1
2,140,25,5.6,1
3,238,25,9.52,1
2,140,25,5.6,1
134,14020,25,560.8,1
30,1800,25,72.0,1
3,238,25,9.52,1
2,140,25,5.6,1
3,238,25,9.52,1
2,140,25,5.6,1
3,238,25,9.52,1
2,140,25,5.6,1
3,238,25,9.52,1
2,140,25,5.6,1
127,13514,25,540.56,1
57,3420,25,136.8,1
3,238,25,9.52,1
2,140,25,5.6,1
2987106,125458564,25,5018342.56,1
32,2240,25,89.6,1
3,238,25,9.52,1
2,140,25,5.6,1
3,238,25,9.52,1
2,140,25,5.6,1
3,238,25,9.52,1
2,140,25,5.6,1
3,238,25,9.52,1
2,140,25,5.6,1
3,238,25,9.52,1
2,140,25,5.6,1
134,13990,25,559.6,1
58,3480,25,139.2,1
2987106,125458564,25,5018342.56,1
32,2240,25,89.6,1
3,238,25,9.52,1
2,140,25,5.6,1
3,238,25,9.52,1
2,140,25,5.6,1
3,238,25,9.52,1
2,140,25,5.6,1
3,238,25,9.52,1
2,140,25,5.6,1
3,238,25,9.52,1
2,140,25,5.6,1
3,238,25,9.52,1
2,140,25,5.6,1
3,238,25,9.52,1
2,140,25,5.6,1
136,14160,25,566.4,1
63,3780,27,140.0,1
3,238,27,8.814814814814815,1
2,140,27,5.185185185185185,1
3,238,27,8.814814814814815,1
2,140,27,5.185185185185185,1
3,238,27,8.814814814814815,1
2,140,27,5.185185185185185,1
3,238,27,8.814814814814815,1
2,140,27,5.185185185185185,1
3,238,27,8.814814814814815,1
2,140,27,5.185185185185185,1
3,238,27,8.814814814814815,1
2,140,27,5.185185185185185,1
3,238,27,8.814814814814815,1
2,140,27,5.185185185185185,1
137,14230,27,527.0370370370371,1
32,1920,27,71.11111111111111,1
3,238,27,8.814814814814815,1
2,140,27,5.185185185185185,1
3242558,136187548,27,5043983.259259259,1
34,2380,27,88.14814814814815,1
3,238,27,8.814814814814815,1
2,140,27,5.185185185185185,1
3,238,27,8.814814814814815,1
2,140,27,5.185185185185185,1
129,13646,27,505.4074074074074,1
62,3720,27,137.77777777777777,1
3242558,136187548,27,5043983.259259259,1
34,2380,27,88.14814814814815,1
3,238,27,8.814814814814815,1
2,140,27,5.185185185185185,1
3,238,27,8.814814814814815,1
2,140,27,5.185185185185185,1
3,238,27,8.814814814814815,1
2,140,27,5.185185185185185,1
3,238,27,8.814814814814815,1
2,140,27,5.185185185185185,1
3,238,27,8.814814814814815,1
2,140,27,5.185185185185185,1
3,238,27,8.814814814814815,1
2,140,27,5.185185185185185,1
3,238,27,8.814814814814815,1
2,140,27,5.185185185185185,1
140,14440,27,534.8148148148148,1
62,3720,27,137.77777777777777,1
3,238,27,8.814814814814815,1
2,140,27,5.185185185185185,1
3242559,136187590,27,5043984.814814814,1
34,2380,27,88.14814814814815,1
3,238,27,8.814814814814815,1
2,140,27,5.185185185185185,1
3,238,27,8.814814814814815,1
2,140,27,5.185185185185185,1
3,238,27,8.814814814814815,1
2,140,27,5.185185185185185,1
3,238,27,8.814814814814815,1
2,140,27,5.185185185185185,1
3,238,27,8.814814814814815,1
2,140,27,5.185185185185185,1
137,14200,27,525.925925925926,1
32,1920,27,71.11111111111111,1
3,238,27,8.814814814814815,1
2,140,27,5.185185185185185,1
3,238,27,8.814814814814815,1
2,140,27,5.185185185185185,1
3,238,27,8.814814814814815,1
2,140,27,5.185185185185185,1
3,238,27,8.814814814814815,1
2,140,27,5.185185185185185,1
130,13724,27,508.2962962962963,1
34,2040,29,70.34482758620689,1
3,238,29,8.206896551724139,1
2,140,29,4.827586206896552,1
3451987,144983566,29,4999433.310344827,1
36,2520,29,86.89655172413794,1
3,238,29,8.206896551724139,1
2,140,29,4.827586206896552,1
3,238,29,8.206896551724139,1
2,140,29,4.827586206896552,1
132,13856,29,477.7931034482759,1
66,3960,29,136.55172413793105,1
3451987,144983566,29,4999433.310344827,1
36,2520,29,86.89655172413794,1
3,238,29,8.206896551724139,1
2,140,29,4.827586206896552,1
3,238,29,8.206896551724139,1
2,140,29,4.827586206896552,1
3,238,29,8.206896551724139,1
2,140,29,4.827586206896552,1
3,238,29,8.206896551724139,1
2,140,29,4.827586206896552,1
3,238,29,8.206896551724139,1
2,140,29,4.827586206896552,1
3,238,29,8.206896551724139,1
2,140,29,4.827586206896552,1
3,238,29,8.206896551724139,1
2,140,29,4.827586206896552,1
143,14650,29,505.17241379310343,1
67,4020,29,138.6206896551724,1
3,238,29,8.206896551724139,1
2,140,29,4.827586206896552,1
3451987,144983566,29,4999433.310344827,1
36,2520,29,86.89655172413794,1
3,238,29,8.206896551724139,1
2,140,29,4.827586206896552,1
3,238,29,8.206896551724139,1
2,140,29,4.827586206896552,1
3,238,29,8.206896551724139,1
2,140,29,4.827586206896552,1
3,238,29,8.206896551724139,1
2,140,29,4.827586206896552,1
3,238,29,8.206896551724139,1
2,140,29,4.827586206896552,1
140,14410,29,496.8965517241379,1
67,4020,29,138.6206896551724,1
3,238,29,8.206896551724139,1
2,140,29,4.827586206896552,1
3,238,29,8.206896551724139,1
2,140,29,4.827586206896552,1
3,238,29,8.206896551724139,1
2,140,29,4.827586206896552,1
3,238,29,8.206896551724139,1
2,140,29,4.827586206896552,1
3,238,29,8.206896551724139,1
2,140,29,4.827586206896552,1
3,238,29,8.206896551724139,1
2,140,29,4.827586206896552,1
3,238,29,8.206896551724139,1
2,140,29,4.827586206896552,1
140,14440,29,497.9310344827586,1
34,2040,29,70.34482758620689,1
3,238,29,8.206896551724139,1
2,140,29,4.827586206896552,1
3,238,29,8.206896551724139,1
2,140,29,4.827586206896552,1
3,238,29,8.206896551724139,1
2,140,29,4.827586206896552,1
3,238,29,8.206896551724139,1
2,140,29,4.827586206896552,1
132,13864,29,478.0689655172414,1
36,2160,31,69.6774193548387,1
3,238,31,7.67741935483871,1
2,140,31,4.516129032258065,1
3451987,144983566,31,4676889.225806451,1
36,2520,31,81.29032258064517,1
3,238,31,7.67741935483871,1
2,140,31,4.516129032258065,1
3,238,31,7.67741935483871,1
2,140,31,4.516129032258065,1
134,13996,31,451.48387096774195,1
71,4260,31,137.41935483870967,1
3,238,31,7.67741935483871,1
2,140,31,4.516129032258065,1
3451987,144983566,31,4676889.225806451,1
36,2520,31,81.29032258064517,1
3,238,31,7.67741935483871,1
2,140,31,4.516129032258065,1
3,238,31,7.67741935483871,1
2,140,31,4.516129032258065,1
3,238,31,7.67741935483871,1
2,140,31,4.516129032258065,1
3,238,31,7.67741935483871,1
2,140,31,4.516129032258065,1
3,238,31,7.67741935483871,1
2,140,31,4.516129032258065,1
141,14480,31,467.0967741935484,1
72,4320,31,139.3548387096774,1
3,238,31,7.67741935483871,1
2,140,31,4.516129032258065,1
3,238,31,7.67741935483871,1
2,140,31,4.516129032258065,1
3,238,31,7.67741935483871,1
2,140,31,4.516129032258065,1
3,238,31,7.67741935483871,1
2,140,31,4.516129032258065,1
3,238,31,7.67741935483871,1
2,140,31,4.516129032258065,1
3,238,31,7.67741935483871,1
2,140,31,4.516129032258065,1
3,238,31,7.67741935483871,1
2,140,31,4.516129032258065,1
142,14580,31,470.3225806451613,1
71,4260,31,137.41935483870967,1
3451987,144983566,31,4676889.225806451,1
36,2520,31,81.29032258064517,1
3,238,31,7.67741935483871,1
2,140,31,4.516129032258065,1
3,238,31,7.67741935483871,1
2,140,31,4.516129032258065,1
3,238,31,7.67741935483871,1
2,140,31,4.516129032258065,1
3,238,31,7.67741935483871,1
2,140,31,4.516129032258065,1
3,238,31,7.67741935483871,1
2,140,31,4.516129032258065,1
3,238,31,7.67741935483871,1
2,140,31,4.516129032258065,1
3,238,31,7.67741935483871,1
2,140,31,4.516129032258065,1
144,14720,31,474.83870967741933,1
36,2160,31,69.6774193548387,1
3,238,31,7.67741935483871,1
2,140,31,4.516129032258065,1
3,238,31,7.67741935483871,1
2,140,31,4.516129032258065,1
3,238,31,7.67741935483871,1
2,140,31,4.516129032258065,1
3,238,31,7.67741935483871,1
2,140,31,4.516129032258065,1
134,14004,31,451.741935483871,1
38,2280,33,69.0909090909091,1
3,238,33,7.212121212121212,1
2,140,33,4.242424242424242,1
3451987,144983566,33,4393441.393939394,1
36,2520,33,76.36363636363636,1
3,238,33,7.212121212121212,1
2,140,33,4.242424242424242,1
3,238,33,7.212121212121212,1
2,140,33,4.242424242424242,1
140,14564,33,441.3333333333333,1
76,4560,33,138.1818181818182,1
3,238,33,7.212121212121212,1
2,140,33,4.242424242424242,1
3,238,33,7.212121212121212,1
2,140,33,4.242424242424242,1
3,238,33,7.212121212121212,1
2,140,33,4.242424242424242,1
3,238,33,7.212121212121212,1
2,140,33,4.242424242424242,1
3,238,33,7.212121212121212,1
2,140,33,4.242424242424242,1
3,238,33,7.212121212121212,1
2,140,33,4.242424242424242,1
3,238,33,7.212121212121212,1
2,140,33,4.242424242424242,1
147,15078,33,456.90909090909093,1
75,4500,33,136.36363636363637,1
3,238,33,7.212121212121212,1
2,140,33,4.242424242424242,1
3451987,144983566,33,4393441.393939394,1
36,2520,33,76.36363636363636,1
3,238,33,7.212121212121212,1
2,140,33,4.242424242424242,1
3,238,33,7.212121212121212,1
2,140,33,4.242424242424242,1
3,238,33,7.212121212121212,1
2,140,33,4.242424242424242,1
3,238,33,7.212121212121212,1
2,140,33,4.242424242424242,1
3,238,33,7.212121212121212,1
2,140,33,4.242424242424242,1
147,15048,33,456.0,1
38,2280,33,69.0909090909091,1
3,238,33,7.212121212121212,1
2,140,33,4.242424242424242,1
3,238,33,7.212121212121212,1
2,140,33,4.242424242424242,1
3,238,33,7.212121212121212,1
2,140,33,4.242424242424242,1
3,238,33,7.212121212121212,1
2,140,33,4.242424242424242,1
140,14572,33,441.57575757575756,1
76,4560,33,138.1818181818182,1
3451987,144983566,33,4393441.393939394,1
36,2520,33,76.36363636363636,1
3,238,33,7.212121212121212,1
2,140,33,4.242424242424242,1
3,238,33,7.212121212121212,1
2,140,33,4.242424242424242,1
3,238,33,7.212121212121212,1
2,140,33,4.242424242424242,1
3,238,33,7.212121212121212,1
2,140,33,4.242424242424242,1
3,238,33,7.212121212121212,1
2,140,33,4.242424242424242,1
3,238,33,7.212121212121212,1
2,140,33,4.242424242424242,1
3,238,33,7.212121212121212,1
2,140,33,4.242424242424242,1
149,15218,33,461.1515151515151,1
81,4860,35,138.85714285714286,1
3,238,35,6.8,1
2,140,35,4.0,1
3,238,35,6.8,1
2,140,35,4.0,1
3,238,35,6.8,1
2,140,35,4.0,1
3,238,35,6.8,1
2,140,35,4.0,1
3,238,35,6.8,1
2,140,35,4.0,1
3,238,35,6.8,1
2,140,35,4.0,1
3,238,35,6.8,1
2,140,35,4.0,1
147,15078,35,430.8,1
41,2460,35,70.28571428571429,1
3,238,35,6.8,1
2,140,35,4.0,1
3451987,144983566,35,4142387.6,1
36,2520,35,72.0,1
3,238,35,6.8,1
2,140,35,4.0,1
3,238,35,6.8,1
2,140,35,4.0,1
140,14564,35,416.1142857142857,1
80,4800,35,137.14285714285714,1
3451987,144983566,35,4142387.6,1
36,2520,35,72.0,1
3,238,35,6.8,1
2,140,35,4.0,1
3,238,35,6.8,1
2,140,35,4.0,1
3,238,35,6.8,1
2,140,35,4.0,1
3,238,35,6.8,1
2,140,35,4.0,1
3,238,35,6.8,1
2,140,35,4.0,1
3,238,35,6.8,1
2,140,35,4.0,1
3,238,35,6.8,1
2,140,35,4.0,1
149,15218,35,434.8,1
41,2460,35,70.28571428571429,1
3,238,35,6.8,1
2,140,35,4.0,1
3,238,35,6.8,1
2,140,35,4.0,1
3,238,35,6.8,1
2,140,35,4.0,1
3,238,35,6.8,1
2,140,35,4.0,1
140,14572,35,416.34285714285716,1
80,4800,35,137.14285714285714,1
3,238,35,6.8,1
2,140,35,4.0,1
3451987,144983566,35,4142387.6,1
36,2520,35,72.0,1
3,238,35,6.8,1
2,140,35,4.0,1
3,238,35,6.8,1
2,140,35,4.0,1
3,238,35,6.8,1
2,140,35,4.0,1
3,238,35,6.8,1
2,140,35,4.0,1
3,238,35,6.8,1
2,140,35,4.0,1
147,15048,35,429.9428571428571,1
